spec	Fold_0
nist_1215317	train
nist_1215751	train
nist_1215994	train
nist_1217315	train
nist_1217344	train
nist_1217375	train
nist_1218318	train
nist_1218374	train
nist_1218400	train
nist_1219334	train
nist_1219459	train
nist_1219572	train
nist_1220443	train
nist_1220446	train
nist_1220587	train
nist_1221076	train
nist_1221112	train
nist_1221957	train
nist_1222593	train
nist_1222861	train
nist_1223776	train
nist_1224885	train
nist_1225036	train
nist_1225107	train
nist_1225289	train
nist_1225947	train
nist_1226312	train
nist_1226341	train
nist_1226371	train
nist_1227893	train
nist_1234008	train
nist_1236252	train
nist_1236270	train
nist_1236458	train
nist_1237705	train
nist_1237874	train
nist_1239379	train
nist_1239396	train
nist_1240186	train
nist_1241235	train
nist_1241261	train
nist_1241884	train
nist_1241933	train
nist_1242678	train
nist_1242729	train
nist_1242990	train
nist_1243056	train
nist_1244733	train
nist_1244915	train
nist_1245362	train
nist_1245609	train
nist_1245790	train
nist_1246938	train
nist_1246957	train
nist_1246980	train
nist_1247431	train
nist_1247547	train
nist_1247554	train
nist_1248244	train
nist_1248266	train
nist_1250306	train
nist_1250326	train
nist_1250376	train
nist_1250515	train
nist_1250536	train
nist_1251215	train
nist_1251718	train
nist_1251810	train
nist_1253663	train
nist_1255585	train
nist_1256893	train
nist_1256987	train
nist_1257119	train
nist_1257159	train
nist_1257499	train
nist_1257975	train
nist_1258035	train
nist_1260406	train
nist_1260465	train
nist_1260484	train
nist_1260637	train
nist_1260646	train
nist_1260978	train
nist_1262152	train
nist_1262543	train
nist_1266112	train
nist_1266165	train
nist_1266312	train
nist_1266781	train
nist_1267924	train
nist_1269535	train
nist_1271547	train
nist_1273565	train
nist_1273622	train
nist_1274197	train
nist_1274254	train
nist_1274652	train
nist_1274658	train
nist_1274774	train
nist_1274796	train
nist_1275172	train
nist_1275180	train
nist_1276036	train
nist_1277273	train
nist_1277276	train
nist_1278376	train
nist_1278393	train
nist_1278472	train
nist_1278497	train
nist_1278539	train
nist_1278564	train
nist_1279157	train
nist_1279183	train
nist_1279789	train
nist_1279851	train
nist_1280264	train
nist_1280284	train
nist_1281402	train
nist_1281573	train
nist_1282395	train
nist_1282420	train
nist_1283107	train
nist_1284218	train
nist_1284259	train
nist_1288143	train
nist_1288808	train
nist_1288870	train
nist_1290068	train
nist_1290083	train
nist_1291172	train
nist_1291186	train
nist_1292809	train
nist_1292856	train
nist_1293158	train
nist_1293498	train
nist_1293543	train
nist_1293581	train
nist_1295212	train
nist_1295227	train
nist_1295510	train
nist_1295578	train
nist_1295959	train
nist_1296029	train
nist_1296041	train
nist_1296926	train
nist_1297277	train
nist_1297313	train
nist_1298211	train
nist_1298390	train
nist_1298756	train
nist_1298817	train
nist_1300610	train
nist_1300639	train
nist_1302648	train
nist_1302693	train
nist_1302834	train
nist_1302857	train
nist_1302887	train
nist_1305087	train
nist_1305107	train
nist_1305468	train
nist_1307531	train
nist_1307854	train
nist_1308266	train
nist_1309496	train
nist_1310628	train
nist_1310639	train
nist_1312713	train
nist_1312749	train
nist_1313169	train
nist_1313463	train
nist_1313510	train
nist_1314967	train
nist_1315406	train
nist_1315442	train
nist_1315457	train
nist_1316870	train
nist_1317016	train
nist_1318935	train
nist_1319019	train
nist_1320990	train
nist_1322185	train
nist_1322201	train
nist_1323025	train
nist_1324808	train
nist_1326613	train
nist_1326631	train
nist_1326936	train
nist_1326992	train
nist_1327712	train
nist_1330826	train
nist_1331124	train
nist_1331512	train
nist_1331532	train
nist_1332414	train
nist_1333603	train
nist_1333613	train
nist_1333940	train
nist_1334158	train
nist_1334698	train
nist_1334807	train
nist_1335544	train
nist_1337913	train
nist_1339806	train
nist_1340286	train
nist_1340382	train
nist_1341453	train
nist_1341465	train
nist_1341956	train
nist_1341964	train
nist_1342548	train
nist_1342575	train
nist_1343066	train
nist_1343373	train
nist_1343581	train
nist_1343602	train
nist_1344494	train
nist_1344525	train
nist_1344779	train
nist_1344813	train
nist_1346886	train
nist_1347046	train
nist_1347065	train
nist_1347293	train
nist_1347319	train
nist_1347344	train
nist_1347364	train
nist_1347472	train
nist_1347489	train
nist_1347496	train
nist_1347522	train
nist_1350965	train
nist_1350986	train
nist_1352800	train
nist_1353833	train
nist_1354235	train
nist_1354274	train
nist_1355289	train
nist_1355307	train
nist_1355445	train
nist_1355447	train
nist_1356518	train
nist_1357192	train
nist_1358164	train
nist_1359019	train
nist_1359168	train
nist_1359188	train
nist_1360271	train
nist_1360291	train
nist_1360484	train
nist_1360826	train
nist_1360844	train
nist_1361007	train
nist_1361976	train
nist_1362430	train
nist_1362456	train
nist_1363904	train
nist_1363948	train
nist_1364300	train
nist_1364388	train
nist_1365022	train
nist_1365061	train
nist_1365083	train
nist_1368841	train
nist_1369144	train
nist_1369165	train
nist_1373172	train
nist_1373232	train
nist_1373428	train
nist_1373599	train
nist_1374353	train
nist_1374374	train
nist_1374587	train
nist_1375674	train
nist_1377322	train
nist_1377574	train
nist_1378374	train
nist_1378751	train
nist_1378773	train
nist_1381980	train
nist_1382006	train
nist_1382637	train
nist_1382657	train
nist_1382713	train
nist_1386587	train
nist_1386608	train
nist_1387176	train
nist_1387211	train
nist_1388666	train
nist_1388686	train
nist_1390236	train
nist_1390288	train
nist_1390867	train
nist_1391222	train
nist_1392570	train
nist_1392602	train
nist_1393535	train
nist_1396077	train
nist_1396093	train
nist_1397523	train
nist_1397546	train
nist_1397664	train
nist_1400125	train
nist_1401326	train
nist_1401483	train
nist_1401655	train
nist_1401695	train
nist_1402395	train
nist_1402414	train
nist_1405534	train
nist_1405622	train
nist_1405794	train
nist_1406162	train
nist_1406241	train
nist_1406855	train
nist_1406901	train
nist_1407367	train
nist_1407448	train
nist_1407631	train
nist_1407742	train
nist_1408117	train
nist_1408155	train
nist_1408206	train
nist_1408355	train
nist_1410187	train
nist_1411391	train
nist_1411411	train
nist_1411677	train
nist_1411739	train
nist_1411960	train
nist_1411983	train
nist_1412214	train
nist_1412244	train
nist_1412683	train
nist_1413835	train
nist_1413900	train
nist_1414748	train
nist_1415772	train
nist_1416646	train
nist_1417400	train
nist_1417620	train
nist_1421483	train
nist_1421519	train
nist_1421786	train
nist_1421924	train
nist_1422980	train
nist_1422991	train
nist_1423737	train
nist_1423756	train
nist_1424741	train
nist_1424765	train
nist_1424778	train
nist_1424835	train
nist_1424882	train
nist_1425326	train
nist_1426250	train
nist_1426300	train
nist_1427418	train
nist_1427432	train
nist_1429419	train
nist_1429452	train
nist_1430265	train
nist_1430292	train
nist_1430346	train
nist_1430382	train
nist_1430649	train
nist_1430688	train
nist_1431680	train
nist_1431689	train
nist_1433840	train
nist_1433864	train
nist_1437222	train
nist_1437307	train
nist_1439712	train
nist_1439849	train
nist_1440383	train
nist_1440913	train
nist_1440929	train
nist_1441344	train
nist_1441364	train
nist_1441897	train
nist_1442973	train
nist_1443017	train
nist_1443252	train
nist_1443264	train
nist_1444763	train
nist_1446381	train
nist_1446422	train
nist_1447643	train
nist_1447673	train
nist_1450023	train
nist_1450050	train
nist_1450093	train
nist_1450144	train
nist_1452453	train
nist_1452511	train
nist_1452605	train
nist_1452885	train
nist_1453593	train
nist_1453614	train
nist_1459899	train
nist_1460305	train
nist_1460348	train
nist_1462127	train
nist_1462167	train
nist_1462252	train
nist_1464071	train
nist_1464268	train
nist_1464282	train
nist_1465021	train
nist_1465083	train
nist_1467152	train
nist_1467226	train
nist_1467338	train
nist_1467380	train
nist_1467866	train
nist_1467941	train
nist_1469130	train
nist_1470004	train
nist_1470008	train
nist_1471359	train
nist_1471395	train
nist_1471757	train
nist_1471777	train
nist_1472403	train
nist_1472408	train
nist_1472827	train
nist_1472880	train
nist_1473935	train
nist_1473952	train
nist_1476231	train
nist_1477256	train
nist_1477266	train
nist_1477535	train
nist_1477671	train
nist_1477689	train
nist_1479898	train
nist_1480479	train
nist_1480618	train
nist_1481815	train
nist_1481858	train
nist_1481880	train
nist_1481939	train
nist_1483008	train
nist_1483029	train
nist_1483337	train
nist_1483404	train
nist_1486216	train
nist_1486249	train
nist_1486468	train
nist_1486490	train
nist_1487676	train
nist_1487705	train
nist_1487739	train
nist_1487796	train
nist_1487874	train
nist_1487895	train
nist_1487903	train
nist_1489103	train
nist_1489145	train
nist_1489464	train
nist_1489567	train
nist_1489699	train
nist_1489743	train
nist_1490268	train
nist_1490323	train
nist_1490466	train
nist_1490787	train
nist_1490822	train
nist_1491029	train
nist_1491062	train
nist_1493402	train
nist_1494592	train
nist_1494620	train
nist_1494861	train
nist_1494936	train
nist_1495036	train
nist_1495080	train
nist_1495286	train
nist_1495302	train
nist_1496470	train
nist_1496491	train
nist_1497954	train
nist_1497972	train
nist_1502740	train
nist_1502773	train
nist_1504991	train
nist_1505009	train
nist_1505072	train
nist_1505133	train
nist_1505907	train
nist_1505930	train
nist_1505959	train
nist_1505978	train
nist_1506104	train
nist_1506139	train
nist_1506837	train
nist_1506860	train
nist_1508446	train
nist_1508461	train
nist_1512498	train
nist_1512571	train
nist_1513473	train
nist_1513525	train
nist_1514036	train
nist_1514113	train
nist_1515630	train
nist_1515651	train
nist_1516233	train
nist_1516327	train
nist_1516344	train
nist_1516406	train
nist_1516445	train
nist_1516483	train
nist_1516754	train
nist_1516789	train
nist_1517429	train
nist_1518770	train
nist_1519706	train
nist_1520437	train
nist_1520458	train
nist_1520727	train
nist_1520794	train
nist_1522541	train
nist_1523907	train
nist_1525908	train
nist_1527450	train
nist_1527481	train
nist_1529428	train
nist_1529778	train
nist_1529792	train
nist_1529850	train
nist_1531210	train
nist_1531212	train
nist_1531725	train
nist_1532226	train
nist_1532274	train
nist_1534028	train
nist_1534280	train
nist_1534306	train
nist_1535346	train
nist_1535534	train
nist_1537053	train
nist_1537107	train
nist_1537439	train
nist_1537736	train
nist_1537766	train
nist_1538131	train
nist_1538153	train
nist_1541017	train
nist_1542352	train
nist_1542411	train
nist_1542758	train
nist_1543845	train
nist_1543879	train
nist_1544096	train
nist_1544608	train
nist_1545034	train
nist_1545059	train
nist_1545211	train
nist_1547702	train
nist_1548829	train
nist_1548874	train
nist_1548980	train
nist_1549001	train
nist_1550584	train
nist_1550639	train
nist_1550927	train
nist_1550969	train
nist_1551628	train
nist_1551642	train
nist_1551895	train
nist_1556545	train
nist_1557205	train
nist_1558265	train
nist_1558820	train
nist_1558859	train
nist_1559164	train
nist_1559212	train
nist_1559749	train
nist_1559786	train
nist_1560068	train
nist_1560109	train
nist_1562645	train
nist_1562669	train
nist_1563435	train
nist_1563889	train
nist_1564193	train
nist_1564227	train
nist_1564256	train
nist_1566215	train
nist_1567048	train
nist_1567084	train
nist_1568158	train
nist_1568179	train
nist_1568635	train
nist_1599515	train
nist_1602006	train
nist_1602067	train
nist_1602726	train
nist_1603879	train
nist_1603889	train
nist_1603993	train
nist_1603998	train
nist_1604190	train
nist_1604210	train
nist_1604394	train
nist_1605048	train
nist_1605625	train
nist_1605657	train
nist_1608041	train
nist_1608065	train
nist_1608703	train
nist_1608748	train
nist_1609216	train
nist_1609260	train
nist_1611996	train
nist_1613036	train
nist_1613107	train
nist_1614151	train
nist_1614172	train
nist_1614608	train
nist_1614630	train
nist_1614803	train
nist_1614836	train
nist_1614845	train
nist_1614867	train
nist_1614878	train
nist_1614998	train
nist_1615698	train
nist_1617552	train
nist_1617574	train
nist_1617902	train
nist_1617921	train
nist_1619287	train
nist_1619304	train
nist_1619893	train
nist_1621023	train
nist_1621462	train
nist_1621610	train
nist_1621777	train
nist_1621833	train
nist_1621864	train
nist_1622377	train
nist_1622398	train
nist_1623394	train
nist_1625022	train
nist_1625042	train
nist_1627517	train
nist_1627536	train
nist_1627807	train
nist_1627828	train
nist_1627909	train
nist_1628017	train
nist_1628070	train
nist_1628096	train
nist_1628155	train
nist_1628709	train
nist_1628726	train
nist_1629136	train
nist_1629903	train
nist_1630167	train
nist_1630185	train
nist_1630303	train
nist_1630319	train
nist_1630388	train
nist_1630563	train
nist_1630669	train
nist_1630727	train
nist_1630824	train
nist_1631439	train
nist_1631665	train
nist_1632060	train
nist_1632138	train
nist_1632483	train
nist_1632592	train
nist_1632594	train
nist_1632711	train
nist_1632770	train
nist_1632972	train
nist_1633357	train
nist_1633579	train
nist_1633643	train
nist_1633956	train
nist_1634275	train
nist_1634389	train
nist_1634930	train
nist_1635022	train
nist_1635032	train
nist_1635123	train
nist_1635133	train
nist_1635180	train
nist_1635294	train
nist_1635364	train
nist_1635402	train
nist_1635486	train
nist_1635905	train
nist_1636035	train
nist_1636279	train
nist_1636630	train
nist_1636717	train
nist_1636748	train
nist_1636865	train
nist_1636900	train
nist_1636997	train
nist_1637026	train
nist_1637267	train
nist_1637298	train
nist_1637816	train
nist_1638225	train
nist_1638542	train
nist_1638556	train
nist_1638576	train
nist_1638710	train
nist_1638797	train
nist_1638848	train
nist_1638963	train
nist_1639384	train
nist_1639448	train
nist_1639825	train
nist_1639857	train
nist_1640049	train
nist_1640140	train
nist_1640202	train
nist_1640356	train
nist_1640899	train
nist_1640998	train
nist_1641350	train
nist_1641762	train
nist_1641912	train
nist_1642417	train
nist_1642725	train
nist_1642940	train
nist_1643261	train
nist_1643552	train
nist_1644067	train
nist_1644083	train
nist_1644576	train
nist_1644665	train
nist_1644716	train
nist_1645272	train
nist_1645333	train
nist_1646541	train
nist_1646771	train
nist_1646808	train
nist_1648020	train
nist_1648608	train
nist_1651809	train
nist_1651856	train
nist_1652344	train
nist_1652654	train
nist_1652682	train
nist_1653398	train
nist_1653577	train
nist_1653604	train
nist_1654846	train
nist_1655662	train
nist_1655672	train
nist_1656156	train
nist_1656166	train
nist_1656268	train
nist_1656287	train
nist_1657260	train
nist_1658018	train
nist_1658238	train
nist_1658264	train
nist_1658584	train
nist_1658618	train
nist_1659459	train
nist_1659487	train
nist_1659779	train
nist_1661118	train
nist_1661136	train
nist_1661292	train
nist_1661324	train
nist_1662108	train
nist_1662131	train
nist_1662285	train
nist_1662618	train
nist_1662653	train
nist_1662811	train
nist_1662857	train
nist_1663977	train
nist_1664114	train
nist_1664523	train
nist_1664539	train
nist_1665091	train
nist_1665130	train
nist_1666881	train
nist_1666896	train
nist_1666907	train
nist_1666930	train
nist_1669029	train
nist_1669043	train
nist_1669658	train
nist_1670570	train
nist_1670586	train
nist_1672217	train
nist_1672253	train
nist_1672746	train
nist_1672765	train
nist_1673398	train
nist_1673416	train
nist_1673705	train
nist_1673780	train
nist_1674608	train
nist_1674642	train
nist_1674676	train
nist_1674734	train
nist_1674862	train
nist_1674882	train
nist_1677390	train
nist_1677392	train
nist_1678539	train
nist_1680062	train
